id;code;description;strengths;weaknesses;career_paths;recommended_majors;created_at;description_en;strengths_en;weaknesses_en;career_paths_en;recommended_majors_en
a8eb1db5-de45-41c9-bf5a-bc5cc39625f2;CSR;تهتم بالنظام لخدمة الناس في بيئة واقعية. تدير اللوجستيات، النقل، والمرافق التي تخدم الجمهور. أنت تضمن أن الخدمات تصل للناس بانتظام.;"[""التنظيم اللوجستي: القدرة على تخطيط وتنظيم العمليات اللوجستية بشكل فعال"",""إدارة المرافق: القدرة على الإشراف على المباني والمرافق وصيانتها بكفاءة"",""خدمة العملاء العملية: القدرة على تقديم خدمة عملية ومباشرة تلبي احتياجات العملاء"",""الالتزام بمعايير السلامة: القدرة على تطبيق معايير السلامة والأمان بدقة""]";"[""قد تميل للروتين مما قد يحد من الإبداع والابتكار"",""قد تواجه صعوبة في التكيف مع أساليب العمل الجديدة"",""قد تجد صعوبة في التعامل مع الفوضى وعدم الانتظام"",""قد تحتاج لتطوير مهارات التفكير الإبداعي خارج الصندوق""]";"[""مدير حركة نقل"",""مسؤول قبول وتسجيل بالمستشفى"",""مراقب صحي"",""أمين مستودع"",""منسق صيانة مرافق""]";"[""إدارة اللوجستيات"",""السكرتارية الطبية"",""الإدارة المكتبية"",""الصحة العامة"",""إدارة التشغيل""]";2025-12-09 22:48:50.459082+00;;[];[];[];[]
f6f865e3-f47a-4d52-85b5-1184679d8a17;SCI;تحب مساعدة الناس ولكن بطريقة منظمة ومبنية على الحقائق. لا تعتمد على العاطفة فقط، بل تحب دراسة الحالات وتوثيقها وتقديم حلول علمية لها.;"[""البحث الاجتماعي: القدرة على دراسة وفهم الظواهر الاجتماعية بشكل علمي ودقيق"",""التحليل السلوكي: القدرة على فهم وتحليل السلوك البشري ودوافعه"",""تقديم الاستشارات: القدرة على تقديم نصائح وإرشادات مبنية على فهم عميق"",""التوثيق والتقييم: القدرة على توثيق الحالات وتقييم التقدم بشكل منهجي""]";"[""قد تميل للاهتمام بالآخرين على حساب أهدافك الشخصية"",""قد تواجه صعوبة في قول لا للطلبات غير المعقولة"",""قد تجد صعوبة في التعامل مع الأشخاص غير المتعاونين"",""قد تحتاج لتطوير مهارات الحزم والدفاع عن حقوقك""]";"[""أخصائي قياس نفسي"",""باحث ديموغرافيا"",""ممرض صحة مجتمع"",""أخصائي تغذية علاجية"",""مقيم جودة تعليمية""]";"[""علم النفس والقياس"",""التمريض"",""علم الاجتماع"",""التغذية"",""الصحة العامة""]";2025-12-09 22:48:50.459082+00;;[];[];[];[]
adf41e1e-6e98-43b8-97fe-0c03ce39cb68;ERA;"الأفراد الذين يتمتعون بشخصية ""ERA"" هم غالبًا قادة طبيعيون يتمتعون بقدرة فريدة على تحويل الأفكار إلى واقع ملموس. هذه الشخصيات تحتاج إلى بيئات تسمح لها بالتعبير عن إبداعها بينما تقود وتدير مشاريع معقدة.";"[""القدرة الريادية: الميل للقيادة وإدارة المشاريع واتخاذ المبادرات لتحقيق الأهداف الكبيرة"",""العمل العملي: القدرة على التعامل مع المهام العملية والمشاريع التنفيذية بشكل فعال"",""الإبداع الفني: القدرة على التفكير بشكل خلاق والتعبير عن الأفكار والمشاعر من خلال الفن"",""المرونة في التنفيذ: القدرة على تكييف الخطط والأفكار حسب متطلبات الواقع""]";"[""قد تميل للتفاؤل المفرط بشأن قدراتك على إنجاز المشاريع"",""قد تواجه صعوبة في التعامل مع الجوانب المالية للمشاريع الفنية"",""قد تجد صعوبة في الالتزام بالميزانيات والجداول الزمنية"",""قد تحتاج لتطوير مهارات التخطيط الاستراتيجي للمسيرة المهنية""]";"[""مطور عقاري"",""تجارة إلكترونية"",""مدير مطعم"",""رجل أعمال في مجال الأزياء"",""مصمم داخلي""]";"[""إدارة الممتلكات"",""إدارة أعمال"",""الضيافة والسياحة"",""تصميم الأزياء"",""التصميم الداخلي"",""الفنون الجميلة""]";2025-12-04 13:31:29.37474+00;;[];[];[];[]
0b4c362b-5306-4138-b064-f05f3cf560bf;CSE;أنت الضابط لإيقاع المؤسسة. تجمع بين الدقة التنظيمية، وحب التواصل مع الناس، والطموح للإنجاز. تفضل العمل في بيئات إدارية واضحة المعالم حيث يمكنك تنظيم عمل الآخرين ومساعدتهم على تحقيق أهدافهم.;"[""إدارة العمليات اليومية: القدرة على تنظيم وإدارة العمل اليومي بكفاءة عالية"",""التواصل الواضح والرسمي: القدرة على التعبير بوضوح ودقة في السياقات الرسمية"",""الالتزام باللوائح: القدرة على فهم وتطبيق الأنظمة والقوانين بشكل صحيح"",""تنسيق فرق العمل: القدرة على توزيع المهام وتنسيق جهود الفريق بفعالية""]";"[""قد تميل للسعي نحو الكمال مما يؤخر تسليم المشاريع"",""قد تواجه صعوبة في التفريق بين النقد البناء والهجوم الشخصي"",""قد تجد صعوبة في التعاون مع أشخاص لا يشاركونك رؤيتك الفنية"",""قد تحتاج لتطوير مهارات التواصل الفعال مع الجمهور""]";"[""مدير مدرسة"",""مدير خدمات إدارية"",""مسؤول امتثال"",""مدير مكتب عقاري"",""منسق تدريب وتطوير""]";"[""الإدارة التربوية"",""إدارة الأعمال"",""الموارد البشرية"",""الإدارة العامة"",""القانون الإداري""]";2025-12-09 22:48:50.459082+00;;[];[];[];[]
ce56fb65-13c3-4354-ac59-af1a7ecb33b7;SCE;شخصية المعلم الإداري. اهتمامك الأول هو الناس، ولكنك تحب مساعدتهم من خلال نظام ومنهجية وقيادة. لا تحب الفوضى في العمل الخيري أو الاجتماعي، بل تفضل المؤسسات المنظمة.;"[""التنظيم الاجتماعي: القدرة على تنظيم الفعاليات والأنشطة الاجتماعية بنجاح"",""القيادة الخدمية: القدرة على قيادة الآخرين من خلال خدمتهم ودعمهم"",""التخطيط المجتمعي: القدرة على وضع خطط فعالة لتحسين حياة المجتمع"",""بناء الفرق: القدرة على تشكيل فرق متماسكة تعمل نحو أهداف مشتركة""]";"[""قد تميل للتركيز على خدمة الآخرين وتهمل التطور المهني الذاتي"",""قد تواجه صعوبة في المطالبة بحقوقك المهنية بحزم"",""قد تجد صعوبة في التعامل مع المنافسة في بيئة العمل"",""قد تحتاج لتطوير مهارات الترويج لإنجازاتك ومهاراتك""]";"[""مدير شؤون طلاب"",""مشرف تمريض"",""مدير مركز تدريب"",""مرشد أكاديمي"",""منسق متطوعين""]";"[""علم النفس التربوي"",""إدارة الخدمات الصحية"",""الخدمة الاجتماعية"",""التربية"",""الموارد البشرية""]";2025-12-09 22:48:50.459082+00;;[];[];[];[]
573de7f8-588c-44e4-b8ed-b87f7f6a32ff;ECR;رائد أعمال عملي. تحب المشاريع الملموسة (بناء، تصنيع، لوجستيات) وتديرها بعقلية تجارية منظمة. تفضل الربح المضمون والعمل القائم على أصول حقيقية.;"[""تحويل المشاريع لواقع: القدرة على تحويل الأفكار والمشاريع إلى نتائج ملموسة على أرض الواقع"",""إدارة التكاليف والتشغيل: القدرة على التحكم في التكاليف وإدارة العمليات بكفاءة"",""القيادة الميدانية: القدرة على قيادة الفرق وتوجيههم في بيئة العمل الفعلية"",""الحس التجاري العملي: القدرة على اتخاذ قرارات تجارية ذكية مبنية على الواقع العملي""]";"[""قد تشعر بقلة الصبر على النظريات المجردة وتفضل التطبيق العملي"",""قد تواجه صعوبة في التعامل مع المهام التي تتطلب تفكيراً عميقاً طويل المدى"",""قد تحتاج لتطوير مهارات التخطيط الاستراتيجي"",""قد تميل للتسرع في التنفيذ قبل اكتمال التحليل""]";"[""مدير إنشاءات"",""مدير مصنع"",""مطور عقاري"",""مدير لوجستي"",""صاحب عمل تجاري""]";"[""إدارة التشييد"",""الهندسة المدنية"",""إدارة سلاسل الإمداد"",""إدارة الأعمال"",""هندسة صناعية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
145b8e2d-d535-4f95-a7a7-74614d886c6e;SRC;أنت الشخص الذي يعتمد عليه الجميع لرعاية شؤونهم اليومية بدقة. ممرض، مساعد، أو مشرف سكن. تقدم الرعاية (S) بشكل عملي (R) ومنظم جداً (C).;"[""التفاني في الخدمة: الاستعداد لتقديم المساعدة والرعاية المستمرة للآخرين كواجب أخلاقي ومهني."",""الدقة في المواعيد والجرعات: الالتزام الصارم بالجداول الزمنية والتعليمات المحددة لضمان سلامة المستفيدين."",""العمل الجاد والمثابرة: القدرة على القيام بمهام تتطلب جهداً بدنياً وصبراً طويلاً بشكل يومي."",""الولاء والاعتمادية: شخص يمكن الوثوق به تماماً لإنجاز المهام المسندة إليه دون الحاجة لرقابة مستمرة.""]";"[""التبعية المفرطة للنظام: الاعتماد الكلي على التعليمات وانتظار التوجيهات بدلاً من المبادرة بحلول شخصية."",""مقاومة التغيير: الشعور بالقلق والارتباك عند تغيير بروتوكولات العمل أو إدخال تقنيات جديدة غير مألوفة."",""عزوف عن القيادة: تفضيل البقاء في منطقة الراحة وتنفيذ المهام بدلاً من تحمل مسؤولية إدارة الفريق."",""التوتر من المفاجآت: صعوبة التعامل بمرونة مع المواقف الطارئة التي لم يتم التدرب عليها مسبقاً.""]";"[""مساعد تمريض"",""مساعد طبيب أسنان"",""مشرف سكن طلابي"",""أمين مستودع طبي"",""مراقب صحي""]";"[""التمريض"",""مساعد طبيب"",""إدارة المرافق"",""السكرتارية الطبية"",""الصحة العامة""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
1ec257e5-aa28-4239-9ed8-9c2397a0a676;IRA;تجمع بين حب الطبيعة والعلم والفن. تجد هؤلاء الأشخاص في الجيولوجيا أو الآثار، حيث يستكشفون الأرض ويحللونها ويقدرون جمالها في آن واحد.;"[""قوة الملاحظة والتحليل: القدرة على رصد الظواهر وتحليلها بعمق ودقة علمية"",""الصبر على البحث الطويل: القدرة على العمل على مشاريع بحثية طويلة المدى بإصرار"",""التفكير خارج الصندوق: القدرة على النظر للمشكلات من زوايا جديدة وغير تقليدية"",""احترام الطبيعة والحقائق: القدرة على التعامل مع البيانات والواقع بموضوعية تامة""]";"[""قد تفضل العمل الفردي المنعزل مما قد يحد من فرص التعاون والتشبيك"",""قد تواجه صعوبة في العمل ضمن فريق كبير"",""قد تحتاج لتطوير مهارات التواصل الاجتماعي والعلاقات المهنية"",""قد تميل للتحفظ الزائد في مشاركة أفكارك مع الآخرين""]";"[""جيولوجي"",""عالم آثار"",""أخصائي خرائط GIS"",""مهندس صوت"",""مصمم مواقع ويب تقني""]";"[""الجيولوجيا"",""الآثار"",""نظم المعلومات الجغرافية"",""هندسة الصوت"",""علوم الحاسب""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
5a4f9713-8912-4b95-91de-4075d18e9614;SAR;تستخدم الفن والعمل اليدوي لمساعدة الناس. تجد متعة في تحسين حياة الآخرين من خلال الجمال والإبداع الملموس.;"[""التعاطف والدعم: القدرة على فهم مشاعر الآخرين وتقديم الدعم المناسب لهم"",""المهارات العملية في الخدمة: القدرة على تقديم خدمات عملية تساعد الناس في حياتهم"",""العمل التطوعي: القدرة على المساهمة في خدمة المجتمع بشكل فعال ومؤثر"",""التواصل الإنساني: القدرة على بناء علاقات إنسانية صادقة ومؤثرة""]";"[""قد تعاني من الحساسية المفرطة تجاه آراء الآخرين ونقدهم"",""قد تواجه صعوبة في التعامل مع الصراعات والخلافات"",""قد تحتاج لتطوير مهارات الحزم والثقة بالنفس"",""قد تميل لإرضاء الآخرين على حساب احتياجاتك""]";"[""معالج بالفن"",""مصمم مناظر طبيعية"",""معلم موسيقى"",""أخصائي تجميل"",""مصمم أزياء مسرحي""]";"[""علم النفس"",""الفنون الجميلة"",""العلاج الطبيعي"",""تصميم الأزياء"",""التربية الفنية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
535a4296-583b-41f3-a11f-8474e40e0424;SEA;قائد ملهم يدافع عن حقوق الآخرين. لديك القدرة على الخطابة والإقناع وحب الناس وحس إبداعي لإيجاد حلول مبتكرة للمشاكل.;"[""الإبداع الريادي: القدرة على إطلاق مشاريع إبداعية وقيادتها نحو النجاح"",""التسويق الإبداعي: القدرة على تسويق المنتجات والخدمات بطرق مبتكرة وجذابة"",""التواصل المؤثر: القدرة على إيصال الرسائل والأفكار بطريقة تؤثر في الجمهور"",""الرؤية الفنية التجارية: القدرة على الجمع بين الحس الفني والذكاء التجاري""]";"[""قد تميل للاندفاع العاطفي في اتخاذ القرارات المهمة"",""قد تواجه صعوبة في الفصل بين المشاعر والمنطق"",""قد تحتاج لتطوير مهارات التفكير التحليلي الموضوعي"",""قد تميل للتأثر بآراء الآخرين بسهولة""]";"[""سياسي"",""محامي حقوق إنسان"",""مدير جمعية خيرية"",""مخرج مسرحي مجتمعي"",""مستشار علاقات عامة""]";"[""العلوم السياسية"",""القانون"",""علم الاجتماع"",""الإعلام"",""الإدارة العامة""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
284567f2-2f76-4545-afe6-b774b75100f3;SRA;تحب الناس، وتحب العمل اليدوي، ولديك حس فني. تستمتع بتعليم الآخرين كيف يصنعون أشياء جميلة، أو تستخدم مهاراتك اليدوية لتحسين حياتهم.;"[""الصبر وسعة الصدر: القدرة العالية على تكرار الشرح والتعامل مع المبتدئين دون الشعور بالضجر."",""الإبداع العملي: استخدام المهارات اليدوية لابتكار وسائل تعليمية ملموسة أو منتجات فنية مفيدة."",""بناء الثقة مع الآخرين: خلق بيئة آمنة ومريحة تشجع المتدربين أو العملاء على التعبير عن أنفسهم."",""المرونة في التعامل: التكيف السريع مع مختلف الشخصيات والمستويات المهارية وتقديم الدعم المناسب لكل فرد.""]";"[""الفوضى التنظيمية: التركيز على الإبداع والعمل اليدوي قد يجعلك تهمل ترتيب المواعيد أو الملفات المالية."",""صعوبة التعامل مع الأرقام: الشعور بالتوتر عند القيام بمهام حسابية أو إدارية دقيقة لا تتطلب حساً فنياً."",""فرط التعاطف: الانغماس في مشاكل المتدربين أو العملاء الشخصية مما يؤثر على طاقتك النفسية."",""ضعف التخطيط المستقبلي: العيش في اللحظة والاستمتاع بالعمل الحالي دون وضع خطة واضحة للمستقبل البعيد.""]";"[""معلم خزف/نحت"",""أخصائي تجميل"",""طاهي تعليمي"",""منسق حدائق"",""مصفف شعر""]";"[""الفنون الجميلة"",""التجميل"",""الاقتصاد المنزلي"",""تصميم الحدائق"",""التربية المهنية""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
aac4941f-e004-420f-8797-a82e133bf674;SRI;تعمل مع الناس والأجهزة لحل مشاكلهم الصحية. فني الأشعة، أو أخصائي التنفس. عملك يتطلب تواصلاً مع المريض، واستخداماً للآلة، وفهماً طبياً للحالة.;"[""الجمع بين التقنية والإنسانية: تسخير الأجهزة المعقدة والتقنيات الحديثة لخدمة وراحة المرضى بشكل مباشر."",""دقة الملاحظة: الانتباه لأي تغيرات جسدية أو قراءات تقنية قد تشير إلى مشكلة صحية خفية."",""التعاطف المهني: التعامل بلطف وطمأنة المريض أثناء الإجراءات الطبية مع الحفاظ على المسافة المهنية."",""المهارة اليدوية الدقيقة: التحكم العالي في استخدام الأدوات الحساسة لضمان أفضل النتائج بأقل ألم.""]";"[""التعرض لمخاطر مهنية: العمل في بيئات قد تكون خطرة (إشعاع، عدوى) يتطلب حذراً دائماً يسبب ضغطاً عصبياً."",""ملل التكرار: القيام بنفس الفحوصات أو الإجراءات التقنية يومياً قد يقتل روح الشغف والإبداع."",""الضغط النفسي العالي: مشاهدة الحالات المرضية الحرجة والمؤلمة باستمرار تؤثر على استقرارك النفسي."",""محدودية مساحة الإبداع: الالتزام الصارم بالبروتوكولات الطبية لا يترك مجالاً للاجتهاد أو الابتكار الشخصي.""]";"[""فني أشعة"",""أخصائي علاج تنفسي"",""فني تخدير"",""أخصائي أطراف صناعية"",""مسعف""]";"[""الأشعة والتصوير الطبي"",""العلاج التنفسي"",""التخدير"",""الأطراف الصناعية"",""الخدمات الطبية الطارئة""]";2025-12-09 22:33:00.882734+00;;[];[];[];[]
